,name,market,sectorCode,sectorName,industryCode,industryName,tradingDate,marketCap,close,volume,amount,returnOn1Day,returnOn1Week,returnOn1Month,returnOn3Months,returnOn6Months,returnOn1Year,fiftyTwoWeekHigh,fiftyTwoWeekLow,fiftyTwoWeekHighPct,fiftyTwoWeekLowPct,shares,sharesOutstanding,sharesPreferred,sharesFloating,sharesFloatingRate,foreignSharesHolding,foreignRate,foreignSharesLimit,foreignRateByLimit,numbersDate,trailingRevenue,trailingProfit,trailingNetProfit,trailingProfitRate,trailingEps,trailingPs,trailingPe,trailingPeg,yoyRevenue,yoyProfit,yoyNetProfit,yoyProfitRate,yoyEps,fiscalMonth,ifrsType,fiscalRevenue,fiscalRevenueGrowth,fiscalProfit,fiscalProfitGrowth,fiscalProfitRate,fiscalProfitRateGrowth,fiscalNetProfit,fiscalNetProfitGrowth,fiscalAsset,fiscalAssetGrowth,fiscalCapital,fiscalDebt,fiscalDebtGrowth,fiscalDebtRatio,fiscalRetentionRate,fiscalDividendYield,fiscalPayoutRatio,fiscalPayoutRatioGrowth,returnOnAsset,returnOnEquity,fiscalEps,fiscalEpsGrowth,fiscalPe,fiscalPriceToBook,fiscalDps,fiscalDpsGrowth,estimation,estimatedMonth,targetPrice,targetPricePct,nOfEstimations,estimatedRevenue,estimatedRevenueGrowth,estimatedProfit,estimatedProfitRate,estimatedProfitGrowth,estimatedProfitRateGrowth,estimatedNetProfit,estimatedNetProfitGrowth,estimatedAsset,estimatedAssetGrowth,estimatedDebt,estimatedDebtGrowth,estimatedEps,estimatedEpsGrowth,estimatedPe,forwardEps,forwardPe,forwardPeg,estimatedDps,estimatedDpsGrowth,estimatedPayoutRatio,estimatedPayoutRatioGrowth,wicsDate,groupByMarketCap,industryNameKrx,industryPe,products,ipo,beta
280360,롯데웰푸드,kospi,G30,필수소비재,WI400,필수소비재,20260327,1079330584000,116000,12427,1426797900,1.67,2.29,-11.79,-0.51,0.61,-1.69,135600,106300,-14.45,9.13,9304574,9304574,0,2461313,26.45,1290269,13.87,9304574,13.87,20260325,42160,1095,713,2.6,7725.0,0.26,15.02,,5.08,적자지속,적자지속,적자지속,적자지속,2025/12,D,42160,4.25,1095,-30.3,2.6,-32.99,714,-12.93,45740,5.35,22867,22873,8.13,100.02,47384.7,2.88,43.01,13.27,1.6,3.34,7783.05,-13.77,14.75,0.48,3300.0,0.0,3.9,2026/12(E),158583.0,-26.85,12.0,44023,4.42,1785,4.05,63.01,55.77,1088,52.38,45318,-0.92,22034,-3.67,11939.0,54.37,9.72,12573.93,9.23,0.06,3758.0,13.88,32.14,-25.27,20260326,kosdaq150,기타 식품 제조업,13.94,"껌,캔디,초코,비스켓,빙과",20171030,0.34
000670,영풍,kospi,G45,IT,WI610,IT하드웨어,20260327,1073830230000,59400,41360,2446696000,-2.46,-1.33,-7.19,22.73,41.66,37.52,69268,33369,-14.25,78.01,18077950,18614183,0,8021587,43.09,2805460,15.52,18077950,15.52,20260325,29090,-2597,308,-8.93,-458.0,0.37,-129.69,,55.01,적자지속,적자지속,적자지속,적자지속,2025/12,D,29090,4.36,-2597,적자지속,-8.93,적자지속,309,흑자전환,60027,5.28,40188,19839,15.58,49.37,37578.84,0.01,0.29,,0.53,-0.23,,적자지속,,0.31,5.0,0.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,kosdaq150,1차 비철금속 제조업,47.14,"제1차 금속산업(아연괴,황산,카드뮴괴),건전지 제조,무역",19760612,0.888
192080,더블유게임즈,kospi,G50,커뮤니케이션서비스,WI601,소프트웨어,20260327,1062908093600,50200,33917,1684472075,-0.2,-1.38,-10.2,-7.72,-5.99,-0.79,62100,47300,-19.16,6.13,21173468,21173468,0,9756933,46.08,3924975,18.55,21173468,18.55,20260325,7199,2322,1798,32.25,6107.0,1.48,8.22,-0.18,28.24,5.62,-42.75,-17.64,-46.77,2025/12,D,7199,13.64,2321,-6.67,32.24,-17.88,1798,-26.1,18479,12.25,16524,1955,117.46,11.83,11713.74,2.24,14.35,35.38,10.29,11.33,6092.23,-29.88,8.24,0.84,1200.0,0.0,4.0,2026/12(E),71364.0,-29.66,11.0,8024,11.46,2631,32.79,13.36,1.71,2273,26.42,20835,12.75,1623,-16.98,8267.0,35.39,6.07,8451.18,5.94,0.02,1295.0,7.92,12.25,-14.63,20260326,kosdaq150,소프트웨어 개발 및 공급업,22.44,모바일게임,20190312,0.436
365550,ESR켄달스퀘어리츠,kospi,G99,리츠,WI999,리츠,20260327,1060643590000,4310,207945,893523479,0.23,2.74,-2.38,2.38,-4.65,-8.36,4873,4075,-11.55,5.77,246089000,246089000,0,,,97175675,39.5,246089000,39.5,20260325,584,267,27,45.72,14.0,18.16,307.86,,nan,nan,nan,nan,nan,2025/11,D,596,1.53,259,-9.76,43.46,-11.11,-34,적자전환,28358,13.3,11652,16706,16.19,143.37,373.49,3.09,298.64,-81.56,-0.13,-0.31,,164.71,,,136.0,-49.82,,2026/05(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,부동산 임대 및 공급업,8.32,부동산투자,20201223,0.193
0120G0,삼양바이오팜,kospi,G35,건강관리,WI410,건강관리,20260327,1058867888000,142400,130945,17760616500,2.74,40.02,39.61,139.73,,,142400,30200,0.0,371.52,7435870,7435870,0,3539385,47.6,543765,7.31,7435870,7.31,20260325,286,27,22,9.44,301.0,37.02,473.09,,nan,nan,nan,nan,nan,2025/12,D,286,,27,nan,9.44,nan,22,nan,3393,,2347,1045,,44.54,6218.3,,,,,,259.97,nan,460.82,4.39,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,의약품 제조업,77.78,의료기기 및 의약품,20251124,1.022
122870,와이지엔터테인먼트,kosdaq,G50,커뮤니케이션서비스,WI331,미디어,20260327,1048567848900,56100,68357,3810959100,-0.18,-6.19,-22.51,-13.02,-40.89,-14.22,107400,54000,-47.77,3.89,18691049,18691049,0,13453282,71.98,1893032,10.13,18691049,10.13,20260325,5455,585,537,10.72,2037.0,1.92,27.54,-0.45,65.03,3085.71,-62.2,1837.31,-61.03,2025/12(P),D,5454,49.47,713,흑자전환,13.07,흑자전환,537,168.5,7343,-1.06,6033,1311,-16.5,21.73,5039.49,0.55,10.44,-55.31,2.71,3.9,992.6,190.11,56.72,2.15,300.0,20.0,4.0,2026/12(E),94684.0,-40.75,19.0,5883,7.87,819,13.92,14.87,6.5,769,43.2,8928,21.59,1710,30.43,3528.0,22.71,15.9,3492.56,16.06,0.11,275.0,-8.33,6.68,-36.02,20260326,kospi200,오디오물 출판 및 원판 녹음업,,"음악 및 기타 오디오물 출판, 신인 아티스트 육성 및 매니지먼트",20111123,0.642
476060,온코닉테라퓨틱스,kosdaq,G35,건강관리,WI410,건강관리,20260327,1036909104000,23100,392024,9041133475,0.65,-3.55,-12.17,5.96,75.0,421.8,26300,4427,-12.17,421.8,44887840,44887840,0,22284028,49.64,1375724,3.06,44887840,3.06,20260325,534,126,158,23.6,356.0,19.42,64.89,-2.23,77.27,14.29,-16.07,-35.51,-29.05,2025/12,B,534,260.81,126,흑자전환,23.6,흑자전환,158,흑자전환,757,24.3,720,37,-24.49,5.09,223.85,,,,23.11,24.65,371.15,흑자전환,63.99,14.17,,,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,자연과학 및 공학 연구개발업,,"자큐보정(Zastaprazan, 소화기질환 신약), Nesuparib(표적항암제 신약)",20241219,0.899
389470,인벤티지랩,kosdaq,G35,건강관리,WI410,건강관리,20260327,1018370060500,76700,79595,6036367100,3.65,-4.01,-6.23,6.09,66.56,425.7,99500,13050,-22.91,487.74,13277315,13277315,579150,10908718,82.16,609195,4.59,13277315,4.59,20260325,30,-284,-159,-946.67,-934.0,339.46,-82.12,,0.0,적자지속,적자지속,적자지속,적자지속,2025/12(P),D,29,61.11,-284,적자지속,-979.31,적자지속,-159,적자지속,723,59.96,326,397,-2.7,121.87,548.38,,,,-28.95,-91.93,,적자지속,,22.96,,,,2026/12(E),,,,,0.0,,,적자지속,적자지속,,적자지속,,0.0,,0.0,,적자지속,,,,,,,,,20260326,,자연과학 및 공학 연구개발업,,마이크로/나노 입자 기반 약물전달 플랫폼 및 관련 제품,20221122,1.144
005690,파미셀,kospi,G15,소재,WI110,화학,20260327,1015487030880,16920,738264,12171734650,3.36,4.77,-4.41,14.71,37.45,61.76,19270,8440,-12.2,100.47,60016964,60016964,0,54371538,90.59,5461774,9.1,60016964,9.1,20260325,1140,343,404,30.09,671.0,8.91,25.22,0.09,60.93,209.68,273.81,92.44,278.26,2025/12,B,1141,75.81,343,629.79,30.06,315.19,403,539.68,1572,58.31,1239,333,160.16,26.88,313.19,0.34,7.45,-60.89,31.42,38.31,681.43,539.05,24.39,7.92,50.0,150.0,4.0,2026/12(E),24500.0,-30.94,3.0,1623,42.24,583,35.92,69.97,19.49,578,43.42,2000,27.23,210,-36.94,963.0,43.52,17.57,1043.31,16.22,0.09,105.0,110.0,10.9,46.31,20260326,,기초 의약물질 제조업,77.78,"줄기세포치료제,화장품",19880520,1.197
009240,한샘,kospi,G20,산업재,WI220,건설,20260327,1010782207600,42950,15550,656247150,0.35,-0.23,-14.44,-11.44,-5.19,-1.94,51400,36500,-16.44,17.67,23533928,23533928,0,8134251,34.56,3110237,13.22,23533928,13.22,20260325,17445,185,463,1.06,1967.0,0.58,21.84,,-18.37,-23.08,흑자전환,-6.25,흑자전환,2025/12(P),D,17445,-8.59,185,-40.71,1.06,-34.97,463,-69.36,10673,1.5,3507,7166,1.11,204.35,2534.67,17.94,132.86,,14.27,43.59,6546.55,-69.37,6.66,1.62,8530.0,89.56,3.4,2026/12(E),52900.0,-18.81,5.0,17425,-0.11,296,1.7,60.0,60.38,232,-49.89,10312,-3.38,6430,-10.27,987.0,-49.82,43.52,1186.72,36.19,-0.14,1735.0,-79.66,176.0,32.47,20260326,kosdaq150,생활용품 도매업,33.96,"주방가구(씽크대),인테리어가구 판매,제조/주택신축판매",20020716,0.632
192400,쿠쿠홀딩스,kospi,G25,경기관련소비재,WI310,"화장품,의류",20260327,1009966054000,28400,32900,930309375,-0.87,-2.07,-5.65,-5.8,-7.79,26.79,34750,21900,-18.27,29.68,35562185,35562185,0,8007380,22.52,4106907,11.55,35562185,11.55,20260325,9209,1141,1452,12.39,4094.0,1.1,6.94,0.52,3.26,-3.24,13.66,-6.27,13.4,2025/12,D,9209,10.45,1140,10.47,12.38,0.0,1452,5.99,15925,16.25,13213,2713,56.37,20.53,38407.27,5.34,37.96,21.86,9.8,11.56,4064.29,6.03,7.0,0.74,1550.0,29.17,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,기타 금융업,14.92,주방용 전기기기 제조업,20140806,0.393
281820,케이씨텍,kospi,G45,IT,WI620,반도체,20260327,1009687762400,48800,114837,5446298725,0.51,-1.51,1.99,24.81,26.1,41.24,51200,23000,-4.69,112.17,20690323,20690323,0,8570932,41.42,2832109,13.69,20690323,13.69,20260325,3834,609,542,15.88,2622.0,2.63,18.61,-0.83,-22.57,-11.42,-23.11,14.38,-22.45,2025/12,B,3834,-0.52,609,22.29,15.88,22.91,543,3.04,6011,9.47,5310,701,4.16,13.19,5234.4,1.13,17.15,60.43,9.44,10.72,2642.06,3.76,18.83,1.81,450.0,66.67,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",44.05,"반도체, 디스플레이 제조 장비",20171205,1.371
036530,SNT홀딩스,kospi,G25,경기관련소비재,WI300,자동차,20260327,1007580154800,61800,6739,411619950,-1.9,-7.21,-4.92,6.92,-16.71,84.2,88200,29350,-29.93,110.56,16303886,16303886,0,4445415,27.27,2235443,13.71,16303886,13.71,20260325,22357,3007,2197,13.45,7969.0,0.45,7.76,-0.38,23.72,55.34,-23.35,25.56,-20.38,2025/12,D,22357,22.81,3007,30.06,13.45,5.91,2197,-10.87,32623,15.17,23932,8691,24.26,36.31,16634.73,5.54,22.26,110.4,7.21,9.94,7926.68,-9.1,7.91,0.73,3000.0,87.5,4.0,2026/12(E),83000.0,-25.54,1.0,25890,15.8,3600,13.9,19.72,3.35,3060,39.28,34930,7.07,8420,-3.12,11163.0,40.08,5.54,11379.31,5.43,0.02,3300.0,10.0,17.58,-21.02,20260326,,기타 금융업,14.92,"지배,경영지도,정리,육성",20021022,0.764
328130,루닛,kosdaq,G35,건강관리,WI410,건강관리,20260327,1007386868800,34400,71523,2423806050,-0.58,-5.49,-15.89,-18.96,-17.6,-38.13,54215,31087,-36.55,10.66,29284502,29284502,0,34256809,92.11,2646837,9.04,29284502,9.04,20260325,832,-832,-467,-100.0,-1597.0,12.11,-21.54,,32.5,적자지속,적자지속,적자지속,적자지속,2025/12(P),D,831,53.32,-831,적자지속,-100.0,적자지속,-466,적자지속,4350,62.37,1649,2702,723.78,163.88,1039.22,,,,-23.45,-41.21,,적자지속,,6.07,,,,2026/12(E),,,,1139,37.06,-165,-14.49,적자지속,적자지속,-389,적자지속,6049,39.06,3249,20.24,,적자지속,,,,,,,,,20260326,kospi200,소프트웨어 개발 및 공급업,513.58,Lunit INSIGHT,20220721,0.936
420770,기가비스,kosdaq,G45,IT,WI620,반도체,20260327,1006455185200,79400,184535,14781670150,3.39,0.89,21.04,156.13,103.85,186.64,79400,22500,0.0,252.89,12675758,12675758,0,4598159,36.28,438832,3.46,12675758,3.46,20260325,523,120,154,22.94,1211.0,19.24,65.57,0.05,357.97,흑자전환,1255.56,흑자전환,1234.72,2025/12,B,523,100.38,120,흑자전환,22.94,흑자전환,154,352.94,2392,4.14,2109,283,17.92,13.4,8219.07,2.54,65.85,-77.92,6.55,7.37,1198.41,350.19,63.0,4.61,800.0,0.0,4.0,2026/12(E),73500.0,8.03,4.0,650,24.28,230,35.38,91.67,54.23,210,36.36,2490,4.1,290,2.47,1833.0,36.83,43.32,2138.81,37.12,0.28,800.0,0.0,48.29,-26.67,20260326,,특수 목적용 기계 제조업,106.26,반도체 기판용 광학검사 및 수리장비,20230524,0.955
298050,HS효성첨단소재,kospi,G15,소재,WI110,화학,20260327,1005748326000,224500,11917,2617622250,1.35,-0.44,-14.8,18.72,20.89,19.54,266500,156600,-15.76,43.36,4479948,4479948,0,2118539,47.29,477916,10.67,4479948,10.67,20260325,32831,1574,156,4.79,-4831.0,0.31,-46.47,,-2.36,-32.21,-66.67,-30.58,적자전환,2025/12,D,32830,-0.85,1574,-28.36,4.79,-27.86,157,-79.92,39034,2.16,8265,30769,15.53,372.28,3514.11,1.38,71.34,91.57,0.41,-2.34,,적자전환,,1.23,2500.0,-61.54,3.9,2026/12(E),277571.0,-19.12,7.0,33617,2.4,2024,6.02,28.59,25.68,843,436.94,41172,5.48,28945,-5.93,13919.0,흑자전환,16.13,15933.29,14.09,-0.61,6214.0,148.56,33.02,-53.71,20260326,kosdaq150,화학섬유 제조업,,PET타이어코드,20180713,0.905
100840,SNT에너지,kospi,G10,에너지,WI100,에너지,20260327,1001983936350,48450,300928,14454180250,0.1,-9.1,3.53,31.12,-10.11,63.41,64100,28800,-24.41,68.23,20680783,20680783,0,8553713,41.36,866777,4.19,20680783,4.19,20260325,6062,1114,845,18.38,4079.0,1.65,11.88,0.12,110.97,420.0,98.03,146.6,97.76,2025/12,D,6061,105.95,1113,401.35,18.36,143.5,844,143.93,5898,14.17,3647,2251,7.04,61.71,3564.88,3.14,28.18,-5.72,15.25,25.15,4072.51,143.58,11.86,2.64,1150.0,130.0,4.0,2026/12(E),66000.0,-26.59,4.0,6420,5.92,1272,19.81,14.29,7.9,1066,26.3,6945,17.75,2450,8.84,4880.0,19.61,9.93,5052.3,9.59,0.02,1150.0,0.0,22.31,-20.83,20260326,,일반 목적용 기계 제조업,132.77,"공냉식 열교환장치,폐열회수장치 제조",20080222,0.743
056190,에스에프에이,kosdaq,G20,산업재,WI230,기계,20260327,1000058966000,27850,63948,1734143650,1.83,-5.91,-20.09,16.53,11.85,34.22,35650,19700,-21.88,41.37,35908760,35908760,0,12140575,33.81,4436693,12.36,35908760,12.36,20260325,16310,896,522,5.49,1523.0,0.61,18.29,,-15.48,흑자전환,흑자전환,흑자전환,흑자전환,2025/12(P),D,16310,-20.26,897,흑자전환,5.5,흑자전환,522,흑자전환,24796,-12.24,15224,9572,-20.74,62.88,5902.5,1.38,65.35,,-1.21,-7.49,,흑자전환,,0.91,950.0,251.85,4.0,2026/12(E),38500.0,-27.66,2.0,16833,3.21,1462,8.69,62.99,58.0,1094,109.58,23615,-4.76,7045,-26.4,2841.0,86.54,9.8,3199.34,8.7,0.1,270.0,-71.58,8.86,-86.44,20260326,kospi200,특수 목적용 기계 제조업,106.26,"디스플레이, 2차전지, 반도체 제조설비 및 공장자동화기기",20011218,0.904
036830,솔브레인홀딩스,kosdaq,G45,IT,WI630,IT가전,20260327,999569073750,48750,37652,1815507025,0.41,-6.79,-9.22,26.62,11.43,57.77,62400,25350,-21.88,92.31,20503981,20503981,0,4603300,22.45,1215833,5.93,20503981,5.93,20260325,5569,2,4780,0.04,22937.0,1.79,2.13,,-36.94,적자전환,흑자전환,적자전환,흑자전환,2025/12(P),D,5569,8.05,94,-88.31,1.69,-89.17,4780,758.17,19966,11.86,14911,5055,-2.94,33.9,12539.93,0.61,2.19,-73.55,2.95,4.62,2961.89,728.47,17.32,0.77,500.0,127.27,,2026/12(E),,,,,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,20260326,kospi200,회사 본부 및 경영 컨설팅 서비스업,,"반도체,디스플레이,2차전지 공정용 화학제품",20000118,1.472
030190,NICE평가정보,kospi,G20,산업재,WI250,"상사,자본재",20260327,998550382650,16950,74333,1248892155,1.38,-0.88,-2.19,-0.99,25.56,38.03,18200,11320,-6.87,49.73,58911527,58911527,0,31498603,53.47,19694710,33.44,58911527,33.44,20260325,6022,1044,781,17.34,1298.0,1.66,13.06,-0.38,7.43,9.25,-37.5,1.75,-34.77,2025/12,D,6021,12.54,1044,20.28,17.34,6.91,781,2.76,6465,10.38,4695,1770,4.8,37.69,1444.27,3.0,38.47,6.8,12.67,17.62,1321.43,2.53,12.88,2.1,510.0,10.87,4.0,2026/12(E),20000.0,-15.25,1.0,6526,8.39,1152,17.65,10.34,1.79,950,21.64,7180,11.06,1812,2.37,1575.0,21.25,10.76,1639.69,10.34,0.03,560.0,9.8,34.73,-9.72,20260326,,기타 정보 서비스업,22.44,"개인 및 기업정보, 솔루션",20230808,0.34
003470,유안타증권,kospi,G40,금융,WI510,증권,20260327,994988931360,4985,399360,1951402464,1.42,-3.02,-4.87,32.58,37.33,77.4,5880,2490,-15.22,100.2,199596576,199596576,12912212,75172276,37.66,130973042,65.62,199596576,65.62,20260325,4327,993,955,22.95,450.0,2.3,11.08,0.06,nan,-9.29,199.1,nan,200.0,2025/12(P),D,5132,0.65,994,4.85,19.37,-27.05,956,30.78,168003,2.06,16343,151660,2.06,927.97,59.14,7.6,45.93,-15.89,0.44,4.52,356.64,30.81,14.3,0.62,220.0,10.0,,2026/12(E),,,,,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,20260326,,금융 지원 서비스업,21.02,"유가증권 매매,중개,대리,인수",19880121,0.907
086450,동국제약,kosdaq,G35,건강관리,WI410,건강관리,20260327,992807719000,21950,967218,20586222250,6.81,17.0,3.54,26.0,15.53,46.33,22000,14590,-0.23,50.45,45230420,45230420,0,24715091,54.64,6996276,15.47,45230420,15.47,20260325,9269,965,740,10.41,1460.0,1.07,15.03,0.25,15.17,37.29,87.95,19.19,60.21,2025/12,D,9269,14.12,966,20.15,10.42,5.25,739,18.62,10629,11.51,7637,2992,9.12,39.17,2838.18,1.17,12.24,-14.23,7.33,10.42,1420.45,7.91,14.08,1.4,200.0,0.0,4.0,2026/12(E),27333.0,-19.69,3.0,10295,11.07,1088,10.57,12.63,1.44,882,19.35,11355,6.83,3073,2.71,1786.0,22.33,12.29,1803.43,12.17,0.03,213.0,6.5,10.92,-10.78,20260326,kospi200,의약품 제조업,1320.72,"인사돌, 복합마데카솔, 파미레이",20070529,0.709
056080,유진로봇,kosdaq,G20,산업재,WI230,기계,20260327,988445205200,26350,265168,6752039300,1.15,-8.82,-28.69,90.25,135.48,249.01,45700,6520,-42.34,304.14,37512152,37512152,0,18244178,48.64,6153261,16.41,37512152,16.41,20260325,282,-50,-69,-17.73,-186.0,35.05,-141.67,,121.74,흑자전환,적자지속,흑자전환,적자지속,2025/12(P),B,282,8.46,-50,적자지속,-17.73,적자지속,-70,적자지속,547,-7.13,357,190,-5.0,53.28,90.36,,,,-5.62,-8.56,,적자지속,,27.37,,,,2026/12(E),,,,,0.0,,,적자지속,적자지속,,적자지속,,0.0,,0.0,,적자지속,,,,,,,,,20260326,kospi200,특수 목적용 기계 제조업,106.26,"청소로봇, 완구류외",20011113,1.139
057050,현대홈쇼핑,kospi,G25,경기관련소비재,WI340,소매(유통),20260327,986400000000,82200,19218,1558458900,-0.84,-2.38,-12.74,47.84,48.38,65.89,94200,44700,-12.74,83.89,12000000,12000000,0,4323845,36.03,1889704,15.75,5880000,32.12,20260325,37898,1308,1146,3.45,8250.0,0.26,9.96,0.04,2.27,53.89,흑자전환,50.56,244.36,2025/12,D,37898,-1.65,1308,0.54,3.45,2.07,1147,-34.16,49726,-3.91,37538,12187,-9.03,32.47,3938.41,5.09,29.29,51.84,2.26,4.36,8248.76,-37.2,10.05,0.41,2800.0,0.0,4.0,2026/12(E),76000.0,8.16,1.0,39230,3.51,1540,3.93,17.74,13.91,1610,40.37,52090,4.75,14120,15.86,12167.0,47.46,6.76,12503.77,6.57,0.03,3000.0,7.14,22.36,-23.66,20260326,,무점포 소매업,33.96,TV홈쇼핑 도소매/홈쇼핑프로그램 제작,20100913,0.406
137310,에스디바이오센서,kospi,G35,건강관리,WI410,건강관리,20260327,986167726200,8100,62802,499103330,2.02,3.45,-9.5,-10.3,-21.81,-16.58,12070,7260,-32.89,11.57,121749102,120749102,0,32036294,26.31,7472685,6.14,121749102,6.14,20260325,7106,-810,-5134,-11.4,-4204.0,1.39,-1.93,,8.05,적자지속,적자지속,적자지속,적자지속,2025/12,D,7106,2.3,-809,적자지속,-11.38,적자지속,-5134,적자지속,32427,-16.61,23369,9059,-5.26,38.76,3803.21,2.25,,,-14.4,-19.5,,적자지속,,0.4,200.0,0.0,,2026/12(E),,,,,,,,nan,nan,,nan,,,,nan,,nan,,,,,,,,,20260326,kosdaq150,의료용 기기 제조업,44.05,STANDARD Q 항원/항체 진단키트(COVID-19 진단키트),20210716,0.551
003160,디아이,kospi,G45,IT,WI620,반도체,20260327,983425000000,34750,325057,11059295100,-2.8,-10.32,-3.47,63.15,118.69,139.49,38750,12150,-10.32,186.01,28300000,28300000,0,17735243,62.67,3858984,13.64,28300000,13.64,20260325,4323,365,135,8.44,179.0,2.27,194.13,,19.16,-24.56,적자전환,-36.65,적자전환,2025/12,D,4323,102.01,365,1077.42,8.44,482.07,135,382.14,3738,16.96,1859,1879,23.7,101.07,886.2,1.17,52.41,-48.14,3.9,3.21,190.89,361.54,198.54,5.95,250.0,150.0,4.0,2026/12(E),45000.0,-22.78,3.0,4806,11.17,669,13.92,83.29,64.93,482,257.04,4010,7.28,1799,-4.26,1141.0,533.89,30.46,1258.72,27.61,1.67,400.0,60.0,23.49,-55.18,20260326,,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외",44.05,"반도체검사장비,전자부품,레저용품,석제품 제조,판매,오파,부동산임대업",19960731,1.582
001510,SK증권,kospi,G40,금융,WI510,증권,20260327,975898703115,2065,40692604,83267560186,-1.2,-20.12,14.28,220.65,211.46,347.94,2585,426,-20.12,384.74,472590171,462590171,3912514,318292313,67.35,13361579,2.83,472590171,2.83,20260325,1899,86,328,4.53,68.0,5.14,30.37,,nan,적자지속,적자지속,nan,적자지속,2025/12(P),D,1483,-43.46,85,흑자전환,5.73,적자전환,326,흑자전환,61093,-5.27,5593,55500,-4.34,992.36,148.21,0.22,,,-1.33,-13.9,,흑자전환,,1.68,1.0,-50.0,,2026/12(E),,,,,0.0,,,0.0,적자지속,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,20260326,,금융 지원 서비스업,21.02,"증권업,부동산 임대",19860920,1.351
204270,제이앤티씨,kosdaq,G45,IT,WI610,IT하드웨어,20260327,974746652100,16850,101769,1674022855,-0.3,-5.76,-28.75,-11.96,-22.88,-2.03,29450,12450,-42.78,35.34,57848466,57848466,0,18649441,32.24,1593296,2.75,57848466,2.75,20260325,1735,-697,-834,-40.17,-1440.0,5.62,-11.7,,-37.14,적자지속,적자지속,적자지속,적자지속,2025/12(P),D,1735,-36.49,-698,적자지속,-40.23,적자지속,-833,적자지속,6397,-2.25,3371,3026,1.1,89.75,1100.06,,,,-5.16,-9.65,,적자지속,,2.82,,,,2026/12(E),,,,,0.0,,,적자지속,적자지속,,적자지속,,0.0,,0.0,,적자지속,,,,,,,,,20260326,kospi200,전자부품 제조업,,"강화유리, 커넥터",20200304,1.375
075580,세진중공업,kospi,G20,산업재,WI240,조선,20260327,972125697600,17100,164935,2787448610,-2.95,-4.36,-11.76,-3.06,-16.79,146.04,26100,6420,-34.48,166.36,56849456,56849456,0,23037496,40.52,3155033,5.55,56849456,5.55,20260325,4028,734,598,18.22,989.0,2.41,17.29,0.15,3.95,50.22,69.15,44.53,112.55,2025/12(P),D,4027,14.27,734,103.89,18.23,78.38,598,171.82,6209,14.14,2494,3715,18.96,148.96,501.38,2.37,21.39,-58.61,3.78,6.16,198.64,426.5,88.25,5.33,225.0,12.5,,2026/12(E),,,,,0.0,,,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,,,,0.0,,0.0,20260326,,선박 및 보트 건조업,13.79,"선박 Deck House, LPG Tank, Upper Deck Unit, 해양플랜트 Living Quarter",20151130,0.875
078160,메디포스트,kosdaq,G35,건강관리,WI410,건강관리,20260327,964433233800,24600,363749,8952902625,0.2,9.33,15.76,42.94,68.26,168.27,25950,7570,-5.2,224.97,39204603,39204603,0,20576042,52.48,1045542,2.67,39204603,2.67,20260325,736,-681,-860,-92.53,-2230.0,13.1,-11.03,,0.56,적자지속,적자지속,적자지속,적자지속,2025/12(P),D,737,4.24,-680,적자지속,-92.27,적자지속,-860,적자지속,4143,-7.81,2526,1617,19.16,64.01,1384.21,,,,-14.68,-22.22,,적자지속,,3.67,,,,2026/12(E),,,,,0.0,,,적자지속,적자지속,,적자지속,,0.0,,0.0,,적자지속,,,,,,,,,20260326,,기초 의약물질 제조업,1320.72,제대혈은행,20050729,1.102
005090,SGC에너지,kospi,G10,에너지,WI100,에너지,20260327,961102511100,66700,129621,8483766250,5.87,6.72,36.54,184.43,189.37,195.13,66700,20500,0.0,225.37,14409333,14409333,0,6516095,45.22,447155,3.1,14409333,3.1,20260325,24607,958,-949,3.89,-4260.0,0.39,-15.66,,-3.58,-28.24,적자지속,-25.5,적자지속,2025/12,D,24607,4.49,958,-49.47,3.89,-51.68,-948,적자전환,33343,-2.97,7592,25750,1.06,339.16,855.58,5.92,68.23,-52.09,-2.8,-8.41,,적자전환,,1.29,1300.0,-23.53,4.0,2026/12(E),48000.0,38.96,3.0,26310,6.92,1419,5.39,48.12,38.56,150,흑자전환,35166,5.47,27434,6.54,1254.0,흑자전환,53.19,1782.63,37.42,-0.53,1567.0,20.54,150.53,,20260326,,전기업,7.05,"증기, 전기, REC(신재생에너지공급인증서)",19930106,0.682
